EmployeeID,Age,AvgDailyHours,Education,EducationField,Gender,WFH Setup Available,IsIndividualContributor,JobInvolvement,JobRole,MaritalStatus,Resource Allocation,MonthlyIncome,PercentSalaryHike,PerformanceRating,RemoteWorkSatistfaction,TotalWorkingYears,WorkLifeBalance,WorkLoadLevel,YearsAtCompany,Mental Fatigue Score,Burn Rate,Designation,HasFlexibleTimings,Company Type
109870,22,8.91,1,Human Resources,Male,Yes,No,3,Research Scientist,Divorced,5,25000,11,1,High,1,1,High,0,5.9,0.4,2,No,Product
109871,18,10.61,3,Life Sciences,Female,No,No,3,Sales Executive,Divorced,8,1061,22,1,Medium,0,3,Medium,0,6.4,0.61,4,Yes,Service
109872,55,7.81,5,Marketing,Male,Yes,No,1,,,4,341667,21,3,High,25,1,Medium,5,5.5,0.44,2,Yes,Service
109873,55,7.59,5,Medical,Male,Yes,Yes,4,Research Director,Divorced,4,341667,19,4,High,18,1,Low,8,5.6,0.38,2,No,Product
109874,48,8.78,4,Marketing,Male,Yes,No,4,Sales Executive,Single,4,400000,19,4,Medium,21,1,High,19,,0.48,3,No,Service
109875,20,8.03,1,Technical Degree,Male,Yes,No,4,Healthcare Representative,Divorced,2,25000,7,4,High,1,1,Medium,1,2.2,,2,No,Service
109876,35,7.78,5,Technical Degree,Female,No,Yes,3,Laboratory Technician,Married,1,216667,7,4,Very High,13,2,High,11,2.6,0.14,1,No,Product
109877,23,7.39,5,Marketing,Male,No,No,2,Human Resources,Married,5,16667,24,2,Medium,0,1,Medium,0,6.2,0.55,2,No,Service
109878,23,7.73,2,Other,Male,No,Yes,1,Sales Executive,Single,9,25000,15,4,Very Low,2,3,Low,1,,,4,No,Product
109879,35,6.99,2,Human Resources,Male,Yes,Yes,2,Human Resources,Married,,1068,20,2,High,0,4,High,0,4.9,0.38,1,No,Service
109880,25,6.6,3,Marketing,Female,Yes,Yes,3,Research Director,Single,4,41667,23,1,Medium,3,3,Medium,1,6.6,0.55,2,No,Product
109881,24,10.9,1,Other,Female,No,Yes,4,Sales Representative,Divorced,4,50000,23,2,High,2,3,Medium,1,3.9,0.27,2,No,Service
109882,49,6.19,1,Life Sciences,Male,No,Yes,2,Manufacturing Director,Divorced,8,191667,12,3,Low,11,4,High,7,9.5,,4,Yes,Product
109883,48,6.12,3,Medical,Female,Yes,No,4,Human Resources,Single,6,466667,16,3,Very High,23,1,Low,9,6.7,0.51,3,No,Service
109884,55,7.72,5,Life Sciences,Male,Yes,No,2,Sales Representative,Single,6,125000,8,1,Very Low,5,3,High,5,7.9,0.64,4,No,Product
109885,27,6,5,Life Sciences,Male,Yes,Yes,1,Laboratory Technician,Single,5,141667,16,1,Very Low,5,3,Medium,5,6.3,0.54,2,No,Service
109886,56,8.01,3,Technical Degree,Female,No,Yes,1,Manufacturing Director,Single,2,541667,25,2,Medium,34,1,High,29,3,0.13,1,Yes,Service
109887,49,7.69,5,Other,Female,No,Yes,3,Research Scientist,Single,8,300000,25,1,Very Low,17,1,High,11,8.7,0.7,3,No,Service
109888,53,6.19,2,Human Resources,Female,No,No,4,Sales Representative,Divorced,5,91667,16,1,Very Low,5,1,Medium,1,7.2,0.51,3,Yes,Product
109889,59,8.51,2,Human Resources,Female,Yes,No,3,Sales Executive,Divorced,7,191667,22,3,High,11,4,Low,3,6.9,0.63,3,No,Service
109890,34,7.3,4,Life Sciences,Male,No,Yes,3,,Single,5,133333,8,1,High,9,4,Low,6,,0.63,2,No,Product
109891,56,7.77,4,Other,Female,Yes,No,4,Research Scientist,Single,4,425000,11,2,High,34,2,Low,33,5.9,0.47,3,Yes,Service
109892,59,7.01,2,Other,Female,Yes,No,2,Laboratory Technician,Married,4,225000,9,4,Very High,8,1,High,0,6.6,0.47,3,No,Service
109893,35,7.88,2,Human Resources,Male,Yes,No,4,Sales Representative,Single,1,208333,24,2,High,14,4,Low,9,3.3,0.15,0,Yes,Service
109894,28,7.59,5,Other,Male,Yes,Yes,4,Research Director,Married,2,75000,10,4,Very High,6,4,Low,2,5.2,0.44,1,No,Service
109895,35,7.7,3,Technical Degree,Male,Yes,No,3,Research Scientist,Single,3,58333,25,3,High,3,1,High,3,5.5,0.38,2,No,Service
109896,56,9.53,2,Life Sciences,Female,Yes,No,3,Laboratory Technician,Single,4,533333,12,2,Very High,32,2,High,20,6.2,0.56,1,Yes,Service
109897,35,2.06,3,Medical,Female,Yes,Yes,1,Sales Representative,Divorced,5,83333,15,3,Very Low,6,2,High,2,6.9,0.46,3,No,Product
109898,54,11,4,Medical,Female,No,No,1,Research Director,Divorced,7,433333,24,3,Very Low,21,1,Low,3,7.5,0.55,4,No,Product
109899,19,6.08,1,Human Resources,Male,No,Yes,1,Sales Representative,Married,4,16667,16,4,Low,1,3,Low,1,5.2,,2,No,Service
109900,43,7.29,1,Human Resources,Female,No,No,2,Healthcare Representative,Married,1,116667,14,3,High,5,2,High,0,4.4,0.23,0,No,Product
109901,25,8,4,Marketing,Female,No,No,1,Research Scientist,Single,7,58333,8,2,Very Low,4,4,High,3,6.4,0.58,3,No,Service
109902,,7.93,2,Marketing,Male,Yes,No,3,Sales Representative,Divorced,4,316667,21,2,Very High,22,4,Low,2,4.8,0.38,2,No,Product
109903,29,9.8,2,Human Resources,Female,No,No,1,Manager,Single,,200000,14,4,Very High,8,2,,,2.2,0.16,2,No,Service
109904,53,8.13,3,Medical,Female,No,Yes,3,Manager,Married,7,525000,10,4,Very High,31,2,Low,20,8.1,0.75,3,No,Service
109905,30,7.11,3,Other,Female,Yes,Yes,1,Laboratory Technician,Single,3,91667,14,4,High,5,3,High,5,4.5,0.26,2,No,Service
109906,24,6.66,2,Marketing,,Yes,No,4,Healthcare Representative,Married,7,50000,17,1,Very High,3,4,Medium,0,6.2,,4,Yes,Product
109907,59,7.69,1,Human Resources,Male,Yes,No,3,Research Scientist,Married,5,375000,7,2,Very High,25,1,Low,20,5.9,0.36,2,Yes,Product
109908,28,6.45,5,Other,Male,No,Yes,1,Sales Executive,Married,5,50000,11,4,High,2,4,Low,2,6,0.36,2,No,Product
109909,30,7.42,2,Marketing,Male,No,Yes,1,Laboratory Technician,Married,3,200000,11,2,Very High,8,3,,0,5.2,0.37,1,No,Service
109910,35,7.91,3,Other,Female,Yes,No,1,Sales Representative,Divorced,3,158333,17,1,Very High,11,1,High,3,5.9,0.56,1,No,Product
109911,33,6.91,1,Medical,Female,Yes,Yes,4,Research Director,Single,5,83333,16,2,Very Low,4,3,High,4,6.5,0.54,2,No,Service
109912,53,6.91,1,Medical,Male,Yes,Yes,4,Manager,Divorced,5,183333,7,3,Low,13,2,Medium,0,6,0.57,2,No,Product
109913,43,18.01,1,Marketing,Male,Yes,No,4,Sales Executive,Married,1,16667,18,3,Medium,1,1,Medium,1,,0.03,1,Yes,Service
109914,38,6.37,5,Human Resources,Male,Yes,No,3,Research Director,Divorced,6,241667,13,4,Very High,13,2,High,3,7.5,0.62,3,No,Service
109915,26,10.98,5,Technical Degree,Male,No,No,2,Healthcare Representative,Single,6,100000,23,3,Very High,5,3,Low,1,6.3,0.6,2,Yes,Product
109916,57,6.45,1,Other,Male,Yes,Yes,2,Manager,Married,3,191667,23,2,Low,14,1,High,6,6.1,0.47,2,Yes,Service
109917,40,7.76,5,Life Sciences,Female,No,No,3,Human Resources,Married,6,266667,11,2,Very Low,,3,Low,0,8,0.66,3,,Service
109918,35,6.61,4,Marketing,Female,Yes,No,3,Sales Executive,Divorced,5,50000,12,1,Very Low,2,3,Medium,1,7,0.66,2,Yes,Product
109919,49,7.3,5,Other,Female,No,Yes,3,Research Scientist,Single,8,375000,9,2,Medium,23,1,Medium,23,,0.63,4,No,Product
109920,23,7.81,5,Technical Degree,Female,Yes,No,1,Healthcare Representative,Married,6,41667,7,3,High,2,2,High,2,7.4,0.69,3,No,Service
109921,21,10.48,3,Life Sciences,Male,Yes,Yes,2,Human Resources,Married,6,25000,10,1,Very High,1,3,High,0,5,0.4,3,No,Service
109922,47,6.59,2,Marketing,Female,No,Yes,1,Research Director,Single,3,375000,23,1,Very Low,20,3,Low,10,5.9,0.4,2,No,Product
109923,59,6.51,5,Medical,Female,Yes,No,1,Sales Executive,Divorced,7,25000,20,2,Very Low,0,2,Medium,0,9.9,0.89,4,No,Product
109924,49,7.37,5,Marketing,Female,Yes,Yes,1,Healthcare Representative,Single,4,266667,14,1,Very High,14,1,Low,8,6.7,0.5,3,Yes,Service
109925,29,6.89,3,Technical Degree,Male,No,No,2,Manufacturing Director,Single,6,158333,24,1,Medium,7,3,Medium,7,7.6,0.54,3,No,Service
109926,33,6.73,1,Marketing,Male,Yes,No,2,Manufacturing Director,Married,3,58333,19,1,Low,3,1,Low,1,4,0.21,1,No,Service
109927,18,7.7,1,Marketing,Male,Yes,Yes,4,Sales Executive,Married,3,1060,23,3,Medium,0,3,High,0,6.8,0.46,1,Yes,Service
109928,51,6.02,5,Human Resources,Female,No,No,1,Sales Executive,Married,6,191667,14,2,Very High,12,2,Low,5,6.4,0.48,3,No,Product
109929,28,6.33,2,Medical,Female,No,Yes,4,Human Resources,Divorced,6,141667,21,2,High,7,3,High,4,5.5,0.52,3,No,Product
109930,39,7.82,5,Other,Female,No,No,4,Laboratory Technician,Married,4,316667,19,2,Very High,16,2,,1,7,0.67,2,No,Service
109931,53,7.39,1,Life Sciences,Female,Yes,Yes,3,Manufacturing Director,Single,7,316667,14,2,Very High,23,3,High,23,7.8,0.66,3,No,Service
109932,44,7.11,2,Technical Degree,Female,Yes,,4,Manufacturing Director,Single,2,116667,9,4,Very Low,,4,Medium,2,3,0.19,1,Yes,Product
109933,32,9.4,3,Other,Female,No,Yes,2,Sales Representative,Single,5,116667,8,4,Very High,6,4,Medium,0,6.7,0.57,3,No,Service
109934,23,7.89,2,Medical,Male,No,No,3,Human Resources,Divorced,5,25000,9,4,Very Low,0,4,Low,0,7.2,0.55,3,Yes,Service
109935,33,6.88,1,Other,Male,No,Yes,2,Healthcare Representative,Single,,33333,24,4,High,2,3,High,2,2.6,0.15,0,No,Service
109936,44,10.38,3,Medical,Male,Yes,No,3,Healthcare Representative,Divorced,4,316667,17,4,Low,17,1,High,0,4.6,0.23,2,Yes,Product
109937,37,7.59,5,Medical,Female,Yes,No,1,Research Scientist,Single,4,166667,23,2,Medium,9,3,High,1,4,0.26,2,No,Service
109938,30,6.6,4,Human Resources,Female,No,Yes,4,Research Director,Single,5,191667,22,3,Very Low,8,4,Medium,8,5.6,0.44,3,Yes,Service
109939,40,6.49,4,Human Resources,Male,No,Yes,2,Research Scientist,Married,10,258333,8,3,High,15,4,High,11,9.8,0.91,5,No,Service
109940,37,6.4,3,Human Resources,Female,Yes,No,3,Human Resources,Single,,208333,9,4,Low,13,2,High,9,6.5,0.44,3,No,Product
109941,47,7.91,3,Human Resources,Female,Yes,Yes,2,Human Resources,Married,6,200000,10,1,Very High,11,4,Low,11,,0.52,3,Yes,Product
109942,,7.08,2,Medical,Female,No,Yes,4,Human Resources,Divorced,8,175000,24,2,Very High,8,3,Low,8,7.4,0.73,3,Yes,Service
109943,24,10.58,1,Life Sciences,Female,Yes,No,1,Sales Executive,Single,2,50000,10,2,Medium,2,4,High,1,,0.22,2,Yes,Product
109944,36,6.71,1,Marketing,Female,No,Yes,4,Sales Representative,Divorced,1,75000,19,3,Medium,5,2,Medium,2,4.5,0.28,0,No,Service
109945,,7.64,2,Life Sciences,Male,No,No,4,Healthcare Representative,Divorced,5,541667,19,2,Very High,28,4,Medium,16,4.3,0.33,3,No,Service
109946,52,7.4,4,Life Sciences,Female,Yes,No,2,Sales Executive,Married,4,516667,25,3,Low,27,4,Low,7,6.5,0.43,1,No,Service
109947,38,6.68,3,Human Resources,Female,Yes,No,2,Healthcare Representative,Divorced,7,183333,24,1,Very High,14,3,Low,0,7.9,0.73,4,No,Service
109948,29,9.22,5,Other,Male,Yes,No,3,Research Director,Single,3,133333,19,1,Low,6,3,Medium,6,,0.38,2,Yes,Service
109949,18,7.4,5,Life Sciences,Male,Yes,Yes,3,,,,25000,12,2,Low,0,2,Medium,0,5.6,0.4,2,No,Product
109950,25,7.78,4,Medical,Male,Yes,No,3,Research Director,Married,4,41667,11,3,Very Low,2,3,High,2,6.6,0.5,2,No,Service
109951,26,7.62,1,Other,Male,Yes,No,2,Human Resources,Divorced,1,33333,11,1,High,2,4,Low,0,3.6,0.29,1,No,Service
109952,42,6.17,1,Marketing,Male,No,Yes,2,Healthcare Representative,Divorced,4,275000,16,4,Medium,18,2,High,2,5,0.45,3,No,Service
109953,45,7.2,3,Other,Female,Yes,No,1,Manager,Married,3,366667,15,3,Low,21,1,Medium,3,4.8,,1,No,Service
109954,20,6.02,1,Other,Male,No,No,1,Laboratory Technician,Divorced,2,25000,16,3,Very High,2,3,,1,,0.16,1,No,Product
109955,18,5.99,5,Medical,Male,Yes,No,3,Manager,Single,5,33333,19,1,High,0,4,High,0,6.8,0.52,1,No,Product
109956,21,7.9,3,Life Sciences,Female,No,Yes,4,Healthcare Representative,Single,5,25000,11,3,High,1,2,High,1,6,0.57,2,No,Product
109957,57,6.4,2,Human Resources,Male,Yes,Yes,1,Research Director,Single,5,558333,8,1,High,28,4,High,25,5.3,0.46,3,Yes,Service
109958,33,10.1,5,Other,Male,Yes,Yes,1,Sales Representative,Single,5,183333,13,2,Very High,7,2,High,3,6.1,0.43,3,Yes,Product
109959,35,6.87,2,Technical Degree,Male,Yes,Yes,4,Laboratory Technician,Divorced,,91667,17,2,Very High,5,3,Medium,0,5.3,0.3,1,No,Service
109960,57,7.68,2,Other,Female,Yes,No,1,Research Director,Married,3,208333,24,2,High,8,4,,6,,0.38,2,No,Product
109961,41,7.77,3,Marketing,Male,No,No,4,,,5,191667,14,1,Very High,11,1,Medium,7,7.4,0.55,2,No,Product
109962,46,7.8,2,Other,,No,Yes,4,Sales Representative,Married,5,175000,17,1,Very High,12,4,Medium,0,4.7,0.32,2,No,Service
109963,34,6.01,5,Human Resources,Female,No,No,1,Manufacturing Director,Married,10,66667,15,3,High,5,3,High,1,10,,5,No,Service
109964,22,7.42,5,Technical Degree,Male,No,Yes,2,Human Resources,Single,6,8333,19,4,Very High,0,4,Medium,0,7.1,0.55,2,No,Service
109965,26,8.88,2,Human Resources,Female,Yes,Yes,4,Research Director,Divorced,1,50000,13,1,Very Low,2,3,High,2,2.5,0.2,0,Yes,Service
109966,49,7.35,1,Medical,Female,No,Yes,2,Research Director,Divorced,3,16667,18,2,High,1,3,Medium,0,6,0.48,2,No,Product
109967,22,7.1,4,Technical Degree,Female,No,Yes,2,Research Director,Married,4,16667,11,2,Very Low,0,2,Low,0,3.1,0.15,2,No,Service
109968,42,9.98,2,Human Resources,Female,No,Yes,4,Manufacturing Director,Single,5,233333,15,4,Very High,12,2,Low,5,5,0.36,2,No,Product
109969,47,7.98,3,Marketing,Male,No,Yes,2,Research Scientist,Married,3,275000,23,2,Medium,21,1,High,13,2.9,0.2,2,No,Service
109970,49,7.48,2,Marketing,Female,Yes,No,4,Human Resources,Divorced,4,216667,10,2,Low,8,4,Medium,8,4.6,0.37,2,No,Product
109971,24,7.19,2,Marketing,Male,Yes,Yes,4,Research Director,Married,4,83333,23,4,Very High,3,1,High,3,6.6,0.43,1,Yes,Service
109972,55,10.67,2,Medical,Female,Yes,Yes,1,Human Resources,Divorced,,125000,14,4,High,10,2,Low,4,5.6,0.46,1,No,Product
109973,52,6.2,2,Medical,Female,Yes,Yes,2,Sales Executive,Single,6,575000,14,1,Very Low,28,1,Low,,4.9,0.44,3,No,Service
109974,49,7.17,3,Technical Degree,,No,Yes,4,Human Resources,Married,7,216667,20,3,Medium,9,1,High,7,6.1,0.56,3,No,Service
109975,51,10.8,4,Marketing,Female,Yes,No,2,Sales Executive,Married,2,25000,15,4,Medium,1,3,Medium,0,5.6,0.36,1,No,Service
109976,29,6.41,4,Technical Degree,Female,No,No,2,Manufacturing Director,Divorced,8,108333,25,1,Very High,7,1,High,1,9,0.74,3,No,Service
109977,,10.9,3,Marketing,Female,No,No,1,Laboratory Technician,Single,2,266667,9,2,Very High,15,1,Medium,8,3,0.18,1,Yes,Service
109978,25,7.4,3,Marketing,Male,No,No,2,Healthcare Representative,Married,5,50000,16,2,Low,2,1,Low,0,6.7,0.48,3,No,Product
109979,26,9.61,2,Life Sciences,Female,Yes,Yes,1,Manager,Divorced,1,66667,22,1,Low,3,2,High,2,2.1,0.09,1,No,Service
109980,33,6.88,1,Human Resources,Female,No,No,4,Sales Executive,Single,5,166667,22,2,Very High,6,3,Medium,3,,0.61,3,No,Service
109981,26,6.81,5,Human Resources,Male,Yes,Yes,1,Manufacturing Director,Single,2,25000,10,4,Very Low,2,3,Low,1,3.8,,1,No,Service
109982,47,8.31,4,Life Sciences,Female,No,No,3,Laboratory Technician,Married,1,91667,7,2,Medium,4,3,High,1,0,0,0,No,Product
109983,60,6.8,3,Marketing,Female,No,Yes,4,Manager,Married,4,508333,8,1,Medium,28,1,Low,5,8,0.62,2,No,Service
109984,39,7.98,3,Technical Degree,Male,No,No,3,Sales Executive,Single,3,33333,14,2,High,0,3,Low,0,5.8,,2,Yes,Service
109985,42,7.11,5,Life Sciences,Female,No,No,1,Human Resources,Married,9,25000,16,2,Very Low,1,1,High,0,8.9,0.9,5,No,Product
109986,39,10.81,3,Life Sciences,Female,Yes,Yes,4,Research Director,Divorced,8,266667,12,1,Low,18,4,Medium,9,7.6,0.76,4,No,Service
109987,30,6.31,3,Marketing,Male,Yes,Yes,4,Laboratory Technician,Married,3,25000,18,1,High,0,1,High,0,5.2,0.48,1,No,Service
109988,36,6.03,3,Human Resources,Male,No,No,3,,Married,6,116667,24,2,Medium,8,1,High,5,6,0.58,3,Yes,Service
109989,29,7.83,4,Human Resources,Male,Yes,No,1,Laboratory Technician,Single,5,25000,17,1,Low,1,3,Medium,,5.8,0.33,2,No,Product
109990,56,8.9,2,Other,,Yes,No,3,Research Director,Single,2,183333,9,2,Medium,13,1,Medium,9,2.8,0.13,1,No,Service
109991,26,6.45,1,Marketing,Male,Yes,Yes,3,Research Scientist,Single,9,41667,19,3,Very High,2,1,Low,2,8.2,0.83,5,Yes,Product
109992,38,7.17,3,Technical Degree,,Yes,Yes,2,Manufacturing Director,Single,2,175000,25,3,High,14,4,Medium,3,4.5,,0,No,Product
109993,44,6.18,1,Life Sciences,Female,Yes,No,2,Research Scientist,Married,5,50000,25,4,Very High,2,3,Low,,4.5,0.33,2,Yes,Service
109994,50,7.4,5,Human Resources,Male,Yes,Yes,4,Laboratory Technician,Single,6,250000,20,2,Very Low,13,2,High,5,6.3,0.47,3,Yes,Product
109995,44,7.4,4,Life Sciences,Female,No,No,2,,,3,191667,9,2,High,14,2,High,6,,,1,Yes,Service
109996,60,6.04,1,Medical,Female,Yes,Yes,1,Sales Representative,Single,3,300000,23,4,High,17,2,Medium,13,6,0.4,2,No,Service
109997,52,7.67,4,Technical Degree,Male,No,No,4,Manufacturing Director,Single,7,191667,8,2,Low,7,4,Low,4,6.2,0.52,4,No,Product
109998,29,6.88,5,Marketing,Male,Yes,No,4,Research Director,Married,6,133333,13,4,Very Low,7,3,Low,1,6.8,,3,No,Product
109999,60,9.11,2,Medical,Female,Yes,No,2,Research Scientist,Married,3,433333,18,2,Very High,32,1,Medium,13,4.2,,1,Yes,Product
110000,54,9.46,5,Medical,Male,Yes,Yes,4,Human Resources,Married,3,225000,8,4,Very High,16,3,High,9,5,0.3,1,No,Service
110001,46,7.83,1,Other,Male,Yes,Yes,2,Sales Executive,Divorced,4,200000,18,2,Very Low,13,1,Medium,9,5.1,0.38,1,Yes,Product
110002,26,7.88,5,Technical Degree,Female,No,No,2,Sales Executive,Divorced,3,16667,13,2,Medium,1,3,High,0,,0.38,2,No,Service
110003,45,8,5,Human Resources,Female,Yes,No,2,Manager,Single,3,216667,9,2,Very High,15,3,Low,4,5.9,0.49,2,No,Service
110004,32,6.22,2,Medical,Female,No,No,2,Laboratory Technician,Divorced,6,100000,16,1,Medium,4,4,Medium,4,5.9,0.41,3,No,Service
110005,44,7.71,5,Technical Degree,Male,No,No,3,Research Scientist,Divorced,2,141667,16,1,Medium,5,1,Low,5,3.1,0.18,0,No,Service
110006,54,7.81,4,Marketing,Female,No,No,2,Manufacturing Director,Married,6,366667,11,3,High,29,3,Low,14,8.7,0.7,2,No,Service
110007,21,6.21,5,Technical Degree,Female,Yes,No,1,Manufacturing Director,Divorced,3,41667,25,2,Very Low,2,2,Medium,2,5.4,0.38,1,Yes,Service
110008,36,6.69,3,Human Resources,Female,Yes,No,3,Human Resources,Single,5,125000,11,1,Very High,5,2,Low,5,7.1,0.49,3,No,Service
110009,22,7.3,4,Human Resources,Male,No,No,2,Human Resources,Divorced,6,16667,23,4,Very High,1,4,Low,1,8.3,0.64,3,No,Service
110010,40,10.9,3,Other,Male,Yes,Yes,2,Manufacturing Director,Single,1,50000,23,3,Very High,4,3,Low,0,3.6,0.27,0,Yes,Service
110011,25,6.49,3,Marketing,Female,No,Yes,4,Research Scientist,Single,1,66667,13,2,Medium,4,2,High,0,1.1,0.02,1,Yes,Service
110012,40,8,4,Medical,Female,No,Yes,2,Human Resources,Single,5,250000,25,4,Very High,15,4,Low,7,6,0.44,3,No,Product
110013,38,6.19,5,Marketing,Male,No,Yes,1,Research Scientist,Divorced,3,333333,10,2,Very High,16,3,Medium,10,6.1,0.4,1,No,Product
110014,48,6.71,4,Marketing,Male,Yes,No,1,Research Scientist,Married,,175000,21,4,Low,12,3,Medium,0,4.5,0.31,1,No,Service
110015,43,7.17,5,Other,Male,Yes,Yes,3,Research Director,Single,5,66667,15,1,Very High,3,1,High,3,8.2,,3,Yes,Product
110016,51,6.88,4,Technical Degree,Male,Yes,Yes,1,Healthcare Representative,Married,7,41667,19,1,Very High,3,1,High,1,8.8,0.75,3,No,Product
110017,32,6.39,4,Life Sciences,Female,No,No,4,Human Resources,Single,5,33333,18,2,High,0,3,High,0,4.6,0.38,2,No,Service
110018,30,7.7,2,Life Sciences,Male,No,Yes,1,Research Scientist,Single,5,116667,23,3,High,6,4,High,2,6.2,0.56,2,No,Service
110019,25,10.65,3,Other,Female,Yes,Yes,4,Manufacturing Director,Divorced,5,83333,25,2,Very Low,3,2,Medium,1,4.7,0.37,2,No,Product
110020,50,6.01,2,Life Sciences,Male,Yes,Yes,1,Research Director,Divorced,3,91667,19,4,Low,4,2,High,1,3,0.14,1,No,Service
110021,59,6.81,1,Other,Female,Yes,Yes,3,Sales Representative,Married,,266667,19,2,Very High,20,4,,10,9.5,0.82,4,No,Product
110022,35,10.03,5,Human Resources,Female,No,No,1,Research Director,Married,8,25000,11,3,Medium,1,4,Medium,0,8.3,0.71,4,No,Service
110023,47,7.81,1,Technical Degree,Male,Yes,Yes,1,Laboratory Technician,Single,5,216667,14,3,High,12,2,High,0,4.6,0.37,2,No,Service
110024,50,6.42,5,Life Sciences,Male,Yes,No,3,Sales Representative,Divorced,4,133333,13,4,Very Low,5,3,High,3,5.8,0.47,2,Yes,Service
110025,31,2.08,1,Medical,Male,No,Yes,4,Manager,Married,5,125000,18,4,Low,8,4,Low,2,5.3,0.32,2,No,Service
110026,55,8.13,3,Life Sciences,Female,No,Yes,4,Manager,Married,,16667,16,3,Medium,1,4,Medium,1,,0.7,3,No,Service
110027,22,9.12,5,Medical,Male,Yes,No,3,Sales Executive,Single,4,1072,20,2,Low,0,1,Low,0,6.5,0.5,2,No,Product
110028,40,6.8,3,Other,Female,Yes,No,2,Healthcare Representative,Divorced,1,175000,25,4,Medium,11,1,Medium,7,3.3,0.2,0,No,Service
110029,27,6.61,3,Other,Male,Yes,No,4,Research Scientist,Married,6,25000,14,2,Very High,2,4,Low,1,6.2,0.6,4,No,Product
110030,54,6.19,1,Marketing,Male,Yes,No,1,Research Scientist,Divorced,4,125000,13,1,Low,7,1,High,0,3.8,0.3,2,No,Product
110031,48,8.49,1,Medical,Male,Yes,No,4,Healthcare Representative,Divorced,4,125000,8,4,Very High,8,2,High,1,4.8,,2,Yes,Service
110032,51,6.99,2,Medical,Male,Yes,Yes,3,Laboratory Technician,Divorced,4,341667,15,3,Medium,23,2,Medium,21,,0.31,1,Yes,Product
110033,58,7.88,3,Other,Male,No,No,4,Manufacturing Director,Divorced,5,100000,14,1,Very Low,8,4,Medium,1,4.4,0.36,3,No,Product
110034,55,2.13,4,Marketing,Male,Yes,No,2,Human Resources,Married,1,258333,11,4,High,13,1,High,7,2.2,0.09,1,No,Service
110035,44,6.92,4,Human Resources,Female,No,Yes,4,Sales Executive,Married,7,258333,13,1,Very High,13,4,Low,6,6.7,0.57,4,No,Product
110036,49,7.59,3,Medical,Male,Yes,Yes,4,Research Scientist,Single,,241667,20,3,Very Low,14,4,Medium,,,0.66,4,No,Product
110037,60,7.98,2,Human Resources,Male,No,No,1,Sales Representative,Single,,216667,24,1,Low,14,2,High,8,,0.43,3,Yes,Service
110038,58,6.87,3,Medical,Female,No,No,3,Manufacturing Director,Divorced,7,150000,25,4,Medium,8,3,High,6,8.7,0.71,4,No,Product
110039,49,6.79,1,Technical Degree,Female,Yes,No,3,Laboratory Technician,Married,8,483333,18,2,Low,24,3,High,2,7.4,0.7,4,No,Service
110040,52,10,3,Life Sciences,Male,Yes,Yes,1,Research Director,Married,4,166667,19,2,Very High,11,4,Low,2,4.2,0.3,1,No,Service
110041,53,7.91,1,Life Sciences,Female,Yes,No,4,Research Director,Single,4,475000,14,2,Low,23,3,Medium,22,3.7,0.27,2,No,Product
110042,36,7.91,1,Medical,Female,Yes,No,4,Research Scientist,Divorced,1,75000,9,4,Very High,4,2,Low,0,2.6,0.18,1,No,Service
110043,18,6.09,5,Life Sciences,Female,Yes,No,2,Healthcare Representative,Single,2,33333,21,1,Very High,0,1,Low,0,4.8,0.28,2,Yes,Service
110044,39,8.52,3,Human Resources,Male,No,Yes,3,Sales Executive,Single,5,258333,23,3,Very Low,17,4,Low,17,4.7,0.42,2,No,Product
110045,41,10.2,3,Technical Degree,Male,No,Yes,1,Research Director,Married,5,16667,22,2,High,0,1,High,0,5.7,0.46,3,Yes,Product
110046,44,6.93,5,Technical Degree,Female,No,Yes,2,Manufacturing Director,Single,6,25000,12,4,Low,1,2,Medium,0,6.9,0.59,3,No,Product
